t_departure t_arrival
3264388 3355028
3311817 3361045
5637426 5685492
5829716 5880404
2742844 2774630
3406101 3484278
3125291 3158923
8124447 8176039
5438599 5475593
3115070 3149246
6124272 6162634
8005783 8060737
4716689 4820592
6716201 6853288
6622332 6660715
5935503 5970793
3854397 3903027
3421999 3476091
8250305 8288342
6184600 6245831
8175946 8234745
4483508 4514550
2163432 2232467
6972678 7072311
4222092 4300050
5818251 5908753
4654209 4695139
5523996 5568605
2167203 2212245
6380905 6458617
2929051 3004484
3659157 3725720
4903865 4939724
6570600 6611750
4302268 4367553
3395719 3431013
5837423 5871815
2847087 2910837
5724164 5787774
5725458 5753937
3211657 3247175
8106954 8197663
2414255 2476786
6709760 6776814
2773245 2829304
3219025 3326991
5120387 5206894
5857948 5905550
3263678 3305789
4455056 4512159
2345122 2396455
5953845 6006963
4844459 4905643
6398755 6434467
2560619 2596279
6343490 6419278
2449026 2526301
6241453 6274261
2195169 2231351
5030222 5103042
6304661 6354994
3237309 3287628
2593370 2637365
6234421 6281175
3369808 3404051
2980769 3044989
6866887 6929945
2252119 2333926
3873639 3905332
2939359 2981198
6074429 6116898
3850955 3887013
6179942 6263390
4763022 4895191
8334552 8382183
2367308 2466962
6078358 6175598
3298024 3426321
6105167 6148341
3757914 3810241
4218800 4262571
7270215 7353562
3767622 3823558
6163602 6197747
2969271 2999982
3265350 3298247
2683756 2706913
5550754 5652027
3393931 3496137
7953567 8009506
6153363 6278507
5812064 5863802
3163421 3215881
6012790 6049206
6266963 6332037
3180619 3238653
6322794 6382792
3216304 3258793
5626367 5666420
4962934 5028713
5195615 5273725
2962770 3002491
6793509 6843512
2912150 2957141
6060662 6094018
7635429 7682232
3883450 3916130
7542378 7609378
5658368 5696203
2241767 2276954
7540823 7632011
2773272 2813418
6652651 6692773
3438235 3505072
5751408 5827026
2335840 2371239
6564049 6602445
2685657 2736831
2908125 2948846
3061262 3089124
6505010 6560934
3208193 3242777
7193695 7218167
5191848 5256887
2388452 2431272
5575768 5622138
4622455 4695056
5956717 6053257
6442044 6477152
3264197 3302408
6329681 6359143
2400904 2431906
6081437 6132158
5405574 5437326
2917117 2948384
5772834 5832297
2793930 2854293
2184901 2244442
6077777 6140602
6295193 6368500
2915503 2997714
2178719 2233172
6063339 6120418
2658215 2700831
7537962 7612160
4293298 4338975
4868336 4914639
8397047 8468454
6547203 6640631
2298394 2392705
4330077 4366153
4770589 4859684
3739616 3778462
2400749 2465790
5894593 6015053
6418924 6465801
2737865 2786912
2318786 2378271
5107534 5183091
5368554 5423993
5498225 5538311
2477153 2517886
6269352 6303353
2372294 2401713
6891812 6968181
2748107 2824530
7127828 7174185
5220957 5257795
3372368 3449546
3098678 3169881
6425429 6504344
5708863 5750051
2410966 2451952
6640951 6674285
2584131 2653069
7436408 7547509
6366675 6434046
3220531 3284607
6627265 6703502
3871875 3969301
2248321 2279406
3413297 3462540
6468827 6526023
7951166 7993654
6443401 6473305
3383114 3415198
2600115 2637505
7107352 7143064
5997867 6059247
6286730 6355678
2759074 2822088
4221301 4259194
5895339 5989456
6495513 6590244
2696135 2793864
6679492 6744000
4494521 4561104
5446021 5489916
2547238 2589914
4144706 4183953
5643585 5683929
7237093 7300493
5355041 5387503
2174822 2238925
5520500 5582533
3286005 3341213
2429958 2492567
6876016 6941826
2749086 2812042
6696239 6754677
6032040 6116411
6741028 6784493
3180280 3225952
3923547 4027729
3868710 3925146
4656592 4723828
5251596 5328143
5632913 5698893
2500201 2565833
2719960 2781673
6301870 6366383
2376814 2412191
4984232 5042679
7337900 7397467
6083113 6143587
2175193 2234036
2360873 2387076
6691283 6769434
3313853 3391527
7474421 7541199
5280065 5337865
6147248 6187445
6103428 6149934
6831494 6930170
3243296 3331953
2203942 2236138
6704025 6740241
5027857 5109222
6447947 6516066
3330949 3385382
7991838 8028222
6392103 6461715
2738184 2783074
7467162 7514903
8136547 8181001
4758019 4815624
8154489 8186469
2846153 2912986
6341230 6406852
6703098 6794896
3433474 3500035
6559447 6631090
6013407 6051055
7966766 8017907
6438095 6531101
2677437 2766233
3126123 3182426
5525401 5580878
4285556 4321842
3034568 3114633
5887254 5964111
2547638 2673892
7265297 7336786
5894703 5977364
3038070 3120827
5753275 5810313
7195745 7239380
8001335 8047734
8153472 8224723
2937242 3010526
5832816 5909445
4592105 4647495
6505272 6589215
2475310 2518010
8257964 8304823
4497944 4579053
2350327 2422365
3067422 3124210
6119989 6180520
2239762 2273491
6810327 6844546
4635832 4706794
3741974 3799275
4242777 4308528
5292871 5366195
1644554 1684115
2622312 2686715
2940222 3013878
8008918 8076219
3971078 4004866
6179828 6249836
3193409 3262670
5576746 5664051
6785504 6823073
7106408 7187113
4221739 4323110
6441532 6516596
6327091 6371893
2728673 2773679
6812364 6853162
6726661 6815043
2840549 2928320
2386149 2434505
6071735 6118275
6107212 6137931
2862316 2892897
2661142 2693213
6565966 6658459
5068284 5112992
5344265 5427138
5938969 5976285
4731498 4782589
7103312 7188568
2239924 2300912
5710942 5771350
3897913 3959267
6470781 6558025
5336451 5365656
5703697 5754992
6262324 6325164
7001046 7049734
2947564 3008405
3231572 3286228
5482672 5533451
4548926 4623443
4976445 5011806
5196677 5232325
4291904 4366226
5105046 5151748
2564106 2629608
3968941 4014752
8369788 8430479
2798805 2919325
6570653 6628736
3874645 3914455
8477653 8521987
4733147 4766233
2306752 2353375
5535832 5580382
4677700 4706423
2384971 2445304
5162264 5206770
2411749 2446316
8178114 8237142
2351779 2399904
2881804 2928687
6508558 6564502
5773644 5843024
5580811 5642212
4224459 4260824
2762401 2813953
2952073 3032362
4285090 4323249
3207689 3276481
5079457 5115363
2340237 2368218
3134153 3211844
6623768 6662504
6958245 7031672
6172928 6240157
2760509 2830585
6546525 6606230
2225740 2282690
2586270 2636431
6196358 6245768
3411231 3511815
5473184 5572093
2609574 2640252
5586271 5616336
4512900 4561525
2242742 2281406
6525070 6561593
3097650 3137530
6470173 6510242
3657326 3686807
3072035 3104653
2606128 2704652
7754820 7802486
6324968 6405214
3093264 3153676
5281347 5319605
4508726 4583711
2884798 2985541
3871479 3938925
4647767 4684845
5990719 6046289
2672279 2726000
2409479 2544518
4639511 4762575
5839796 5901333
2517880 2590213
6670202 6749224
2326620 2392527
5911105 5967639
4925717 4958789
4454681 4486110
7544411 7603002
5835395 5881235
8534029 8592619
3850547 3904815
3381176 3427959
5755209 5787308
4720199 4779812
2857411 2907958
7566573 7677773
8231394 8285547
3065599 3117257
6796534 6882643
2703117 2765169
6777216 6852231
3285827 3346326
6541052 6619290
7485812 7525635
2893258 2941791
6568920 6622043
6124597 6163200
6617729 6678207
1109356 1156370
5178102 5223572
2243796 2322318
5883133 5948309
6404157 6482865
2303876 2351109
6361603 6407777
3054127 3134979
3066840 3123860
5866554 5923181
2462208 2496149
6221577 6254515
4655683 4744763
6840474 6893413
2960366 3012933
5712629 5759010
2598720 2644306
5558417 5634884
2330534 2397442
5501260 5596289
6254776 6289848
2273066 2308579
2248312 2306911
1312080 1399823
8002888 8065725
5506646 5537305
2477758 2507093
3234044 3295193
6293280 6353557
5188601 5251463
2982337 3066379
7626968 7728646
2232333 2322691
3268607 3301858
3059339 3123200
6198714 6259631
3981846 4068816
4878524 4944237
2908445 2950521
4653948 4708064
6647699 6722601
2490386 2565437
6317898 6349266
2218401 2314071
3463229 3529029
6632147 6704728
5266402 5305392
2968203 3022802
5761800 5811269
6461988 6533769
5654343 5739264
3344299 3430948
4887416 4946750
5649574 5698780
3110532 3159118
7249547 7279986
2604369 2670049
6925562 6970430
6841911 6908324
8188959 8253677
2369572 2432132
5628655 5694097
8477259 8542162
5538510 5593726
2966691 3022620
4536790 4615281
3474030 3551105
4764483 4871475
3185658 3244473
4051765 4107193
6834929 6890770
5975620 6037992
5558751 5604686
5814366 5885991
7166235 7227248
5042350 5121663
3162844 3205849
6341542 6383227
3036336 3066795
3768660 3818408
6086793 6179535
6282235 6339043
3359320 3438947
4438044 4493827
4099484 4134524
6948619 6980521
4872756 4902980
6171592 6207182
6642241 6716779
2613040 2689410
2450757 2491733
5264937 5374804
4370149 4398626
7507932 7549468
8330762 8371981
8253044 8326688
4189435 4279388
2164715 2238584
3181253 3274505
5398509 5470101
4797318 4884547
5339813 5418254
3166750 3196622
5809933 5844016
6502447 6536292
2350368 2419154
2793886 2834429
5572269 5621073
6124802 6211918
4976696 5051733
5261527 5298522
5774296 5816010
6253308 6302549
3262917 3330073
6605002 6667558
3526317 3599792
5604992 5635288
3339701 3415326
5852845 5926773
4359135 4475592
5481054 5541724
7151668 7230015
6019284 6049811
2949183 2978818
2526082 2581811
2185324 2289160
3326571 3362797
4008968 4073233
2318805 2359108
5170148 5262419
3915269 3945627
4359253 4399161
5664081 5747198
2493821 2578572
6725550 6811947
5195708 5308332
2633086 2681601
6686650 6737269
2213255 2297528
8423344 8464147
3041214 3071977
6753611 6784151
5813977 5858205
2956125 3001178
4647796 4718640
7057212 7126443
5787697 5887104
2494560 2563170
3673423 3742780
2555120 2588703
7385433 7422362
8495518 8537212
6606662 6637331
3008994 3044770
6164677 6213579
5360587 5439159
3485508 3546165
2414439 2464096
6179491 6272643
3206619 3302740
8100816 8161783
3668685 3709620
5999338 6082233
2221160 2262166
6065502 6103433
6229563 6282336
3931073 3995530
5908734 5977714
6723681 6769053
5467860 5497042
3340884 3371095
3008152 3086883
6151070 6207716
2251049 2333046
6642462 6674997
2457886 2546668
2730234 2783134
6440125 6489923
8332475 8419771
2755040 2857888
5620353 5725014
3162781 3291055
5735864 5801549
2967627 3031417
4134340 4218121
3774677 3851973
3238265 3269336
2657951 2703836
7479085 7535385
2395371 2434384
5729181 5788754
2748266 2804329
6131952 6237135
2672360 2775271
4318632 4363161
1141837 1206877
4284191 4322295
6418499 6452225
2513861 2547416
4127291 4176654
4691582 4733028
6469529 6528751
2875728 2933362
2528919 2642658
2292488 2324248
5768951 5800481
7462510 7529376
5732111 5784487
3095348 3146366
2771105 2837302
8044662 8095925
4574985 4617764
3379735 3465622
4529653 4559951
2479047 2509724
6404710 6451346
5995093 6086003
5815345 5885562
2704951 2772832
6630504 6698115
3183522 3245985
5013999 5130845
4724282 4783689
3072177 3162030
1796876 1847601
2384246 2430031
5875845 5924311
6653928 6689999
3851379 3904215
6906563 6978179
8143427 8225227
4792342 4872724
3786240 3838217
4644176 4688585
4562170 4600501
2460123 2518630
4289175 4343893
8094056 8188204
5441552 5510526
2816533 2870388
2833656 2906806
4070451 4151692
3856969 3904687
2457901 2513908
5633624 5688325
4728218 4780870
2439242 2500226
6335845 6382092
2910329 2951331
4121608 4183604
3801926 3860682
7004388 7083101
2335659 2365830
5088357 5147666
3015179 3068163
6783607 6845965
5444224 5491253
2821355 2891254
7654094 7726844
3539882 3585019
5307372 5364932
5569207 5603136
2182361 2218933
6419176 6529641
8425166 8493592
2467156 2530430
5411347 5463182
6545006 6625474
5778806 5837408
3156443 3216283
5634303 5669527
5819462 5848137
2230440 2264113
6264190 6299501
2711955 2749248
3845502 3915824
3892461 3964932
3865899 3899472
2435228 2471797
6421498 6458052
5529651 5600351
4727259 4760904
8533064 8583521
5923752 5990777
2183294 2246149
2959078 2994272
5504870 5542313
3327986 3383002
5328097 5390972
6870412 6932066
4828402 4932757
2860706 2892217
4739482 4798277
5703170 5795473
2599712 2649404
6436910 6491465
4062647 4113210
5920116 5976321
5830253 5869437
5676883 5723946
3155263 3195056
2632699 2665341
7625338 7676675
7008101 7060104
6513909 6576239
2488897 2561287
5738482 5772838
6185595 6248571
2204197 2268049
1295427 1326469
6254717 6283962
4042926 4076240
8186740 8241867
5719248 5814984
2540312 2572077
5945589 5978437
4850925 4924649
3455839 3490073
6053171 6088666
5019235 5051563
5460877 5497118
5659135 5690750
3058815 3092176
6596420 6628553
3263607 3322283
5969129 6026318
2970345 3027850
1768789 1818742
5438017 5554904
3126110 3175164
3246642 3319782
8068814 8115538
5412715 5459637
7670675 7788865
4575993 4617266
2256804 2317309
6612595 6669006
5136039 5201496
3347245 3402870
4955495 5097072
6565627 6606172
5234058 5269924
3532639 3584386
2987247 3060877
5910034 5981900
4633501 4693702
6719405 6760696
4721250 4810401
6756719 6797887
2960625 3052257
6887182 6983081
4420683 4485703
5489701 5532590
6879346 6924026
2497573 2541541
6681014 6745545
2472004 2541490
6221728 6287802
3020920 3084983
5791121 5814473
2393148 2435742
7389463 7472478
6179617 6222416
3484891 3528869
7751625 7788955
4235959 4307246
3093316 3135984
5657139 5699770
5966903 6016226
5843586 5903529
4918229 5000777
3242942 3318350
5578838 5620635
3658922 3687714
961864 1033594
4273167 4335797
3196566 3235203
6725653 6801074
3200002 3278646
5946935 5981010
5031720 5110146
2727677 2820819
6761022 6837727
6166030 6201918
3368926 3406007
2974289 3071625
3381956 3433243
3802887 3880720
5689922 5786381
6377333 6409941
6763374 6800465
3547635 3649590
5070548 5103874
3038676 3129218
3274840 3316718
6853971 6892470
4084813 4191266
3213179 3244135
6200433 6234188
4601054 4635890
4507756 4563045
6389459 6477381
6762218 6875535
7195808 7227197
6343232 6386361
4078779 4121588
2356461 2439773
6383273 6471334
3427016 3454357
6282527 6315016
6613470 6687825
2237002 2314095
6521265 6554869
2574773 2615995
2633389 2665431
6188968 6220503
7814979 7895182
6386065 6466401
2643384 2723716
6323557 6401670
3303830 3343629
6171396 6231649
2410082 2468652
4104907 4139696
3953577 4070835
4502241 4565788
7945824 7989924
6076241 6119252
3492053 3555310
3028586 3092131
6561870 6624814
5782437 5841236
3366930 3415461
3129816 3187606
5714401 5771674
7900484 7947215
2926653 2986083
6662097 6722657
7305410 7366483
5906151 5942156
3412929 3440805
6032026 6075743
5165171 5255068
2462599 2516435
4763901 4794069
4360894 4396929
6103844 6155853
2990306 3040964
3446689 3483126
4118471 4188890
2678543 2755070
6779347 6852177
2806975 2861746
7809497 7857840
5805941 5867197
2975690 3006336
6787901 6817620
5351796 5459689
3062897 3093670
5952577 5990429
3166645 3228746
6649710 6715279
6151079 6194299
2308762 2359116
3679784 3711571
3542563 3600324
4917473 5012745
6525092 6562542
6941512 7010971
3449852 3507060
6510671 6571695
2657083 2705245
6435962 6481897
5177936 5252119
6851261 6943347
3302512 3395575
2609551 2646833
5533422 5571363
6096919 6134730
5186626 5238397
2473384 2515791
6214629 6264644
3014441 3078361
5649835 5715136
4332921 4384054
4634542 4706344
3252788 3300787
5882007 5929110
7911677 7958853
5706383 5736390
2559367 2588965
3372186 3470184
5177619 5206611
5880469 5958881
3706202 3798853
6449328 6504555
6098820 6207682
5964586 6053078
