t_departure t_arrival
4040655 4142182
2549635 2597580
6376071 6426449
7400389 7438192
3301583 3340651
7021449 7068982
5848294 5883274
5916835 5973379
3373817 3430561
1021424 1059657
2310169 2345341
7863508 7914235
3780259 3841397
2591675 2662779
5084817 5118549
4187660 4242166
5833543 5880299
4824766 4871906
4035056 4088994
5890898 5989120
3123929 3209074
5682245 5764548
2160910 2188593
2566651 2618980
3270201 3320334
8095370 8169700
4464857 4556913
6372456 6442800
2753626 2826066
6722118 6786169
2815410 2857824
6712950 6799685
5511939 5594843
2991525 3076017
5026275 5072892
4183685 4213143
5986603 6078062
2844990 2933712
7083986 7148364
7547560 7655883
2605513 2655296
2474767 2513981
5962452 5996897
3900751 3948692
5713508 5775049
2789786 2849329
5993959 6050252
3116606 3171355
6519399 6567461
4129457 4182758
2558365 2660935
2307798 2347863
5497238 5539853
3510737 3599913
2821493 2968182
6370897 6434777
2416130 2477548
5996789 6050513
3133696 3187826
6897968 6929530
2174856 2206217
8415666 8492978
3070243 3133014
3413255 3463756
4253206 4287644
6524344 6600483
4273025 4376347
4050933 4103362
4241900 4322162
2166628 2210806
5516358 5557234
2278313 2315220
4039729 4103006
4623228 4662446
6351188 6417243
3667239 3758144
7113638 7157735
4693606 4734030
3229689 3319235
6388520 6477098
4340131 4388373
2318636 2401793
5557843 5614586
2742167 2795760
5746624 5781364
2259733 2294467
2696762 2804973
5975075 6081800
6104980 6172170
6459070 6537053
2914669 2994722
5096135 5141311
5420759 5487312
2328702 2400513
4623892 4738993
5410525 5476280
4567465 4626759
6712666 6789222
2881835 2912121
3032091 3114037
6513493 6559379
2444901 2484765
8144719 8182380
5399380 5508904
5975926 6035692
2941533 2988929
5487012 5551199
3077460 3138825
6418755 6466894
2515995 2564552
2818579 2862629
6769587 6814105
2727993 2808880
5454375 5535861
6338585 6384218
3886217 3920387
2695271 2760744
5436656 5505668
4485405 4529045
2661321 2725051
2020211 2053285
4413130 4477859
7688819 7730870
3903653 3952152
5644540 5688521
3234862 3284315
3958433 4033191
7941690 7994339
4563158 4614413
3731900 3785277
2631460 2681540
6808691 6854492
2557497 2612380
2490473 2544355
6684403 6737365
3259422 3301007
6100182 6146831
3278392 3361634
2794751 2838701
5858457 5900319
5144234 5243492
3027474 3076708
4681367 4742603
3001258 3055541
6220305 6275935
3178034 3264293
5647128 5729440
2210362 2241448
5129143 5206925
4197399 4245546
6854141 6907497
3405225 3456959
5995845 6060725
3369580 3433998
3290373 3314849
5985371 6028641
2397746 2439417
2433179 2472356
6210746 6323793
3843204 3897245
2772799 2814623
6522837 6562522
5156930 5251299
1947779 1980377
4692447 4746804
2333786 2361287
6348437 6379181
5670422 5707905
5167108 5229793
2402966 2457438
