t_departure t_arrival
3169459 3212407
5206032 5293752
2446795 2498238
3039662 3121282
2492336 2539629
6527354 6575078
2668600 2716179
2386351 2428477
6510826 6554825
4622378 4711224
6541535 6618503
2956675 3001337
6700129 6757294
2933309 2987342
6249045 6292022
3379142 3418597
4449725 4517767
3222592 3280575
6852170 6904183
5911232 5987080
5703053 5779550
4586373 4640234
5967010 6034543
2964292 3035762
4581376 4629591
6287262 6353773
5782512 5822971
3229099 3274772
7647605 7698645
4192276 4240669
6100817 6189615
2316367 2404755
3446986 3482318
6358425 6387591
2707677 2745973
5684176 5724841
6390406 6430914
3431577 3468357
6101342 6173370
5927156 5982036
3360722 3466554
2857229 2894245
6510685 6573310
2866269 2936222
3504724 3561821
3327615 3375004
6050730 6184695
2312066 2371386
3000473 3039917
4289387 4395460
3179390 3215209
2719804 2767185
6785299 6859637
3020878 3093235
6825989 6875644
2944122 2992829
7089107 7119496
5708142 5754505
2187828 2232654
2662575 2734744
6249977 6323555
4774888 4905626
6951560 7061757
5448997 5511460
2478158 2543883
8362585 8416398
5674983 5723428
6787477 6902638
3025743 3070152
5730241 5774161
7965581 8000768
6287711 6319366
5458669 5491201
3147234 3178134
8031844 8057963
4012868 4066970
5401164 5475398
6296875 6335362
2716899 2751122
2529314 2583062
6838533 6891211
4491184 4521373
5240314 5313297
6270273 6333026
3271606 3344052
2667776 2722712
6560989 6615664
3286402 3343275
6532928 6575428
4348740 4412311
2273248 2327531
5483446 5539076
7447159 7484699
3176938 3240144
3016745 3078834
8148289 8250819
2340801 2400785
6311369 6371971
6150586 6215223
2961610 3038391
6696617 6803754
2238868 2310014
2168713 2232814
3917129 3953427
3669493 3723701
7683619 7732852
6475395 6516802
4631540 4671660
2847193 2882369
2164102 2192102
5725481 5767888
3060549 3122755
7754677 7798073
3670555 3734796
2591877 2632074
6749220 6820787
2995223 3064797
7676842 7730059
4846365 4895847
4935177 4979083
6818179 6886015
4062827 4119380
2778334 2811385
6496215 6535032
2571593 2608509
5290455 5353338
2310203 2346732
6432754 6469268
8243451 8276839
8019914 8089975
7283136 7339210
3993209 4029028
2611688 2652086
2440300 2510145
5829797 5900032
6516523 6551257
2708583 2739577
2214374 2277546
5709859 5734883
3224769 3276374
4260195 4340292
5122622 5177562
7842379 7894517
3925612 3994766
3363859 3430897
2715637 2776903
5421318 5509747
2731268 2823108
7110036 7173843
6394309 6435501
5856186 5905159
7242268 7344888
3109636 3146686
8204343 8248282
3556724 3679800
2432517 2505659
6385179 6420086
2979182 3014047
5548680 5620749
2962438 3027717
4332433 4388797
370982 422618
3195063 3256701
4855314 4962024
6716394 6803752
2811959 2899089
6815573 6851941
2322543 2360379
5433304 5463706
3134741 3166277
7704571 7787502
8441200 8496550
5552116 5599549
3194392 3238002
4769991 4801061
1614193 1655785
6468503 6529282
5616416 5651480
3220969 3292463
6867374 6938760
4495568 4553108
4404742 4450950
1216101 1277158
6632808 6695166
2462602 2550500
3595481 3635341
3221692 3265792
7899103 7989899
2897077 2967830
2302631 2332979
4791564 4829271
6459931 6500899
5905635 5957268
3442187 3495784
7326943 7406160
980225 1024070
2394372 2441719
6583914 6738665
2772590 2828039
2936929 3043146
4072376 4114336
2825594 2883602
3776584 3837602
3294979 3326121
5955340 5988678
2165395 2219418
4716160 4765395
2298933 2372684
5593330 5669427
4942765 4978754
4921396 4964212
2314786 2406396
3736180 3802692
5408266 5482206
4287948 4332597
2725165 2770469
5474493 5519054
