t_departure t_arrival
2185232 2252886
6817505 6883963
2578290 2659264
8000514 8062631
2557043 2588635
6668443 6701166
6475534 6576744
8019346 8056895
2272742 2327510
6596311 6673043
4456798 4544677
8360800 8464007
2642057 2674140
6303469 6357423
5237958 5291763
4465586 4496004
3123855 3183576
5835231 5881280
3598111 3666249
2456885 2516437
6169902 6231181
5099755 5155606
2265175 2331496
6803952 6872012
4234915 4289569
2249544 2294532
3047670 3091208
4393532 4439581
4311662 4433740
2632704 2678149
6427331 6472154
7885799 7987371
1575739 1646523
2350566 2389227
2167729 2219832
6788730 6840875
4980690 5037936
4574449 4611836
3858503 3891767
6278838 6330301
2623310 2674842
4856189 4888164
6864805 6950857
2279499 2367589
2396603 2426236
6528730 6558959
3195124 3279874
5722495 5804436
6622552 6680254
3057656 3115153
6715750 6782037
2185081 2248526
5721518 5818499
2576288 2655797
3342835 3399527
5778578 5835545
2820606 2858904
6414134 6457225
6641208 6676933
2410910 2448062
2906940 2968562
7449448 7533914
2688214 2730884
6712595 6759946
6327898 6396529
7320611 7399133
2194103 2262810
8044448 8101561
4449126 4507678
2635713 2692946
2367233 2401559
6171832 6206090
3792937 3851726
5840554 5871265
8021580 8087977
6092955 6165085
3254116 3325368
8414499 8495282
4755476 4850621
3493173 3554810
3222483 3292225
4314339 4369948
6685211 6719012
3114687 3149099
4099340 4132393
4262968 4336876
3384164 3469998
5121216 5173571
8393011 8473930
6115728 6187954
3015942 3087304
7325151 7393950
5839363 5897773
3427892 3486526
5490853 5539415
6557608 6620467
4702001 4758087
5309008 5393928
8038324 8145531
8132734 8201810
2388916 2445811
4596726 4628313
3376415 3433829
5631111 5669871
5532997 5638891
4559431 4627586
4894132 4967868
4856737 4929168
3813708 3881511
2670368 2732578
2173927 2249864
5497046 5537056
3082873 3121507
5581944 5633591
3705539 3793667
7503625 7560706
5089702 5173466
6525915 6576775
5652289 5696976
6750046 6790289
2284055 2337500
6399999 6457692
6820589 6881257
2982251 3033225
6116543 6166955
3776176 3841399
7460572 7538647
4962766 5060976
8303243 8350566
5978235 6036836
2253765 2342980
3436250 3489017
2244511 2286807
2552999 2613155
6594527 6656759
4604433 4658375
2791790 2839399
6754640 6801755
5674590 5734537
6371918 6442998
4568906 4601614
3314819 3372173
6109006 6172513
6017124 6094281
3178527 3256325
6068866 6130607
5435630 5513504
6492386 6552915
7500211 7603815
2841473 2884263
3200602 3244167
2391831 2436920
3453046 3484217
6097242 6127247
5077639 5139986
6709947 6737762
2702938 2733038
6586379 6649974
3099672 3166458
2486016 2549961
6065369 6117236
2292501 2344023
2251921 2354771
4325629 4375493
2880795 2916521
5217477 5291543
6485311 6554077
6484446 6538191
2223988 2278631
6513630 6561636
2214518 2264406
2986076 3050840
6102148 6166665
2476012 2521140
2857485 2891164
3055737 3138349
4499879 4565947
3364494 3403664
6423764 6458812
2189993 2257395
6356562 6421358
2854439 2887606
5618682 5651847
6000219 6053062
2556474 2621475
4811890 4918791
2596653 2639280
4534536 4565505
4253712 4329552
6196889 6267941
6083917 6134065
6522434 6617947
4807785 4863464
6569461 6625841
2510511 2561067
6342825 6424486
2745132 2818666
6077046 6144989
3292711 3358421
8109398 8152629
2974787 3041745
6813801 6879649
6105758 6166869
2534652 2573954
2925045 2967512
7375690 7452154
6369142 6403118
3403347 3438516
2340545 2380081
2562395 2627717
7251988 7311736
6671039 6714320
3043984 3087614
6982849 7023960
6742307 6809495
2767309 2796016
6699662 6730751
6728514 6788017
4938412 5000638
2415153 2486875
6664329 6785796
6336645 6427080
6419839 6471206
4660776 4778838
5532204 5591016
2982114 3038352
3820097 3877824
6530167 6576610
2192407 2251967
5179305 5222885
2886223 2921855
3849054 3893207
3772184 3826457
7585254 7616545
5177042 5291375
5758868 5792363
3244472 3350439
6719718 6825858
2664523 2725008
6045586 6109974
3013876 3079944
2395264 2438643
6009372 6065298
6891254 6960995
2453684 2518823
4518511 4621853
8311072 8382499
3442347 3492916
6331121 6381883
6383250 6426547
5880352 5954080
3084587 3118025
6377537 6410780
7862659 7893641
6059100 6176907
3010549 3064721
6058222 6090288
2553693 2582960
4731058 4791827
4619150 4721281
3936161 4030693
6272871 6328587
2595981 2651635
6391091 6462955
2922690 3000480
2244464 2280174
6720150 6757420
4335740 4368881
2802486 2860974
6716123 6776361
6024850 6082984
3222195 3283345
2424656 2498925
3018293 3054787
6817183 6855989
4520088 4622768
6516170 6574854
5394241 5463690
4253730 4289505
3107817 3173208
6254733 6315236
2718796 2750083
2923134 2965502
3261712 3330288
4535128 4602344
8410749 8477972
7219747 7302611
5267543 5309487
6268053 6342000
3651858 3690536
7459949 7506380
5314404 5380774
2558492 2594674
6596769 6629577
2399577 2459894
6556721 6618442
4112298 4147115
7743392 7829146
2672487 2716818
5954745 5994643
2448781 2493521
2287194 2372220
5924939 6012380
3265829 3319743
2826493 2881446
6869556 6952541
3775524 3860842
5193890 5234170
2783676 2881515
4444367 4513877
947441 1035432
3583110 3618546
5157611 5246930
6622286 6674219
3287931 3342822
6010699 6052310
8136319 8233228
2536935 2601411
2673210 2709847
5687171 5748740
2185953 2228802
2890555 2920253
5442689 5473108
2418267 2457623
6345723 6391218
3124288 3171288
3132609 3174349
3522901 3596286
3663627 3700212
5681484 5727298
5831102 5897131
2739237 2816112
919862 959692
8009990 8058173
5261188 5327224
3066361 3128748
2715955 2771577
5957176 6010051
5446112 5485056
2804312 2840311
2962932 3029883
3254046 3297200
5441801 5483381
7926630 7996983
6141464 6230354
2957212 3047179
4568143 4680766
4545445 4583373
2198086 2304069
5464909 5502336
4874997 4931269
8039867 8110158
2351558 2404950
6485921 6543750
4070085 4152448
3652221 3733908
2704935 2829582
3183653 3255079
6425272 6474467
6214727 6252434
2779654 2826538
5502009 5529382
2649823 2697758
3938852 4014355
6536343 6604871
3099509 3166649
3066018 3126982
5393904 5428591
2168194 2246453
6879844 6955365
3522459 3578302
7080431 7135476
2445290 2498544
6565340 6613450
2948392 2996314
2202396 2282402
6385317 6470083
4315917 4403183
8016378 8114115
4502790 4603423
7270752 7341005
3189439 3303715
2944020 2976064
5517943 5558072
4950669 4998317
5628212 5688002
5569576 5602180
4297851 4371327
3036841 3108747
5892273 5938592
4010927 4055902
2815863 2882769
5744713 5811543
2962753 3041283
2746020 2847216
6029156 6100217
5669278 5699089
6787131 6815636
5579593 5605439
3420539 3452150
7848180 7888492
3358763 3400013
2429519 2514199
6175007 6267687
4110867 4154034
6530441 6590679
2347144 2405632
5738939 5778999
3428022 3469539
6290130 6323650
6404595 6481973
5789121 5818204
5926467 5956323
3301886 3333271
3953541 4102779
6896680 6947638
3865056 3908930
5592331 5619359
4495691 4578111
4303615 4371446
2670269 2732896
5988043 6049839
8313648 8410589
4415582 4480522
6035185 6072144
2784895 2823341
4441493 4492456
5407980 5499460
2431774 2523516
2408640 2451723
8337772 8369087
5231122 5283833
7228460 7291735
8165168 8198613
6538534 6574256
3437744 3485929
6162675 6207580
5067509 5133641
3096051 3141129
6291833 6332479
3622457 3662534
5400669 5471287
5406546 5480516
2465746 2539024
6874108 6934363
2583526 2635811
6639504 6704555
2744864 2785973
2245831 2345464
5877879 5978858
3981289 4021826
4463300 4502102
5457191 5501215
8081134 8166135
2790083 2864739
6460387 6535904
3520951 3574310
8074971 8145533
8437028 8487970
3106710 3160609
6533231 6587841
3038541 3073938
5801661 5840586
7582181 7696678
6804516 6918813
8070436 8113150
7255940 7330080
2287847 2354710
3283255 3320706
6192279 6232110
6864090 6986019
3598691 3670281
5550998 5608650
2434012 2492562
6138253 6213502
2879666 2961776
5453501 5491188
2228451 2265127
5746101 5814767
6806320 6877726
2389380 2459647
5457795 5533693
2701086 2774995
5005525 5060379
5069079 5156117
5529205 5561929
2695881 2731029
7638464 7702569
5106660 5145809
6856797 6895550
6346821 6397179
3789591 3878836
3263285 3376327
5582783 5648866
2760375 2840891
2318419 2376405
5751673 5809386
7167992 7263139
6416280 6475568
241043 293339
2661290 2703593
6123791 6165891
5796389 5833801
2694843 2730606
2844249 2895486
2294003 2335233
2471697 2548680
6067197 6139233
5553263 5591125
3417222 3454458
3758217 3812211
4074984 4180325
3179544 3250581
5586947 5687954
2674198 2776112
2269738 2341751
5641154 5702181
2747188 2808014
2894448 2928937
5952728 5984531
3308709 3378372
6276399 6349143
5738457 5818279
7196425 7276896
6486654 6570252
3242762 3319889
6793126 6871469
2499692 2586714
2826973 2863963
5273814 5318563
6207286 6255418
2224789 2277908
8526980 8564875
8391118 8456514
6185881 6224040
2437536 2506129
3419023 3481682
2684412 2717405
4636054 4721594
2405031 2501167
6053201 6100300
3306692 3349540
6022142 6069783
6199539 6260709
2293535 2355797
2506694 2552754
6834125 6941009
2569436 2671560
2165942 2227914
5908580 5968459
2806827 2866243
6883549 6921645
2945240 2979781
7193917 7258116
5356382 5406489
2567218 2645123
4557297 4593048
2872361 2920147
5861191 5911701
2794110 2870547
6080421 6178587
6261088 6323045
2407114 2473743
2498256 2566951
2874424 2910480
5468398 5505941
5710771 5761029
2205275 2254079
2838758 2910214
6635722 6688160
2214574 2299041
6413278 6501979
2364112 2470122
5230542 5296957
2597739 2654727
3671974 3717238
2861360 2947703
5531548 5608249
2910513 2987098
5998209 6036029
5728582 5761571
2908016 2941346
2722898 2774813
6624419 6717909
2829881 2914350
4455451 4500397
5954618 6005791
2832748 2863458
3131252 3186780
6648557 6707773
3055592 3146308
3384069 3410797
5499891 5534748
3203298 3262371
5303558 5449042
6622218 6659259
2867847 2908903
5861226 5897522
4444307 4514791
2908188 2937233
7889063 7946034
5419591 5468985
2611604 2660233
4867337 4903506
2296896 2356378
2430073 2538759
6736646 6790062
3155911 3217322
3072814 3124461
6257316 6314035
2791508 2834006
2537566 2607031
5538912 5604234
2728075 2776390
4807252 4841276
6494201 6590302
8308248 8378801
5709556 5769242
2730128 2791503
6630403 6694989
4299487 4375449
2245452 2283914
2789478 2849952
5990704 6049490
5909415 5973556
2831010 2863730
4469053 4520139
6579983 6616551
3354524 3391847
6638758 6701702
2913726 2977271
4709481 4753948
5285730 5367182
7199640 7276060
3343792 3420288
3406696 3438476
5562519 5594379
4218578 4272719
7209200 7266238
2694667 2765699
3560426 3622468
7979300 8029249
6655987 6722824
5043455 5129070
4379901 4418677
2578095 2626387
6405874 6454842
4873648 4939714
4403147 4448800
5870748 5920623
2893998 2945050
6816717 6859405
2769682 2812360
6082468 6124941
3799878 3869929
3842366 3903663
5245739 5301478
3252453 3361659
6646958 6754611
6457190 6509419
2712449 2764553
8417512 8459968
4326221 4392460
2823444 2928429
6045172 6149199
3041485 3094911
3108230 3157418
4718557 4793548
3705238 3784007
3627693 3718710
4705712 4791047
6894679 6951915
4690200 4725496
6065204 6106364
3352201 3397122
2692762 2729592
5806977 5867107
5317206 5382723
7804863 7891618
5843827 5907777
6688113 6760746
4259139 4371289
6507734 6588977
7285108 7394516
2504342 2553547
5369346 5427198
4728575 4802030
6617076 6646898
3367983 3399066
5979461 6014093
2956450 3048663
3531527 3601264
5684637 5717985
2810544 2844825
5498342 5536273
4608387 4701339
4911683 5008130
2536068 2577734
6161754 6206320
7207696 7284798
2780362 2841341
5844136 5903805
4500967 4567797
7834435 7919147
6038930 6096472
