t_departure t_arrival
5739661 5801810
7025036 7058202
5169012 5216574
4189873 4245271
6013062 6074642
5997877 6027960
4353665 4388333
2842562 2888497
7460355 7547720
6067714 6101143
6683539 6727583
2948138 2991557
2748392 2824147
3687099 3758311
4031061 4122134
4142418 4178540
4480553 4559156
7173116 7217988
3218576 3266959
5688288 5737201
8519650 8591885
5816817 5849458
6601863 6667270
3215817 3277255
4490881 4603291
4023613 4095007
2176755 2207580
2599066 2640789
2176753 2246814
6440405 6487313
3175466 3224664
6143589 6201517
6374682 6449748
2438390 2483878
6338291 6387629
3151404 3204952
6672372 6710130
3367428 3400931
4272634 4342570
3227206 3254309
5479368 5537823
3872005 3921697
4385915 4424290
6375480 6432464
5154203 5185893
7014128 7058405
2529614 2615796
3755628 3853870
7525387 7566591
2543555 2604434
5803100 5863887
4388152 4497036
3939411 4038463
4952338 5026426
4766398 4821372
6322920 6418416
2207818 2294796
5492595 5541409
2280849 2330354
6501739 6572108
2856632 2898863
7120297 7171498
5274855 5325990
3094410 3122751
6358834 6391022
5814105 5882829
3128956 3200693
4183085 4231663
3121970 3205250
7317701 7352675
3476137 3506638
2467280 2524761
5948643 6003957
3366295 3414323
6263223 6312468
2657948 2690844
5701899 5728740
7136217 7212293
4545811 4605342
2860862 2947608
5775927 5866685
2683429 2718634
3158677 3237408
5499973 5584817
2874805 2927989
6587339 6644179
2704275 2765772
6731742 6792876
3351494 3437876
7920871 7969186
6598684 6647929
2519937 2567965
3092347 3135438
6080061 6129884
2968701 3063391
3031563 3074330
6471678 6515580
2283330 2350767
6047803 6116772
5466820 5509194
2904252 2946720
4917276 4957184
6569151 6647056
6767833 6864525
4566630 4613094
4973436 5027508
4969115 5048803
6786617 6888798
8354399 8433169
2570451 2609771
6088814 6126530
3826406 3866150
3222466 3292366
7148003 7225496
6168872 6203784
3321286 3369501
6788791 6869775
2298201 2351233
6132287 6184470
7760431 7818878
8433594 8473835
8251440 8281528
6862663 6924240
3284931 3314882
6285173 6317074
4346881 4393467
5764223 5823285
2523512 2583824
5408936 5449351
3282601 3319338
2898547 2930393
5855197 5890052
4109068 4142085
5837549 5861321
529035 578408
4941433 4983502
2251898 2289338
5451106 5486845
3200335 3253298
5804156 5850112
2760820 2831677
348572 426859
3799541 3842253
5162408 5220547
4404232 4469284
3774665 3826515
6048395 6097656
2947154 2998777
3854993 3888414
6085742 6136048
3571828 3632378
8067583 8147151
6045659 6109063
2234481 2301206
2446316 2492876
6098217 6145600
5792902 5831443
2178649 2240560
8387959 8439577
3048754 3117752
8182337 8267500
5352997 5409568
6252323 6289378
5875869 5918081
2701682 2761089
6653285 6714125
2352906 2399067
6409710 6456450
5909089 5964849
3323536 3377686
2959940 3021367
332287 412982
6339429 6403982
3926955 3982004
4617193 4653259
6893150 6965881
2843153 2915562
5857711 5901351
5172078 5220849
2599005 2635036
6309603 6346641
5044788 5149495
4084038 4166137
4733854 4838186
6314670 6353058
6700918 6768889
2445184 2480292
3411700 3487721
5777295 5810834
6544619 6619692
2846157 2921338
5296640 5360093
5836438 5875802
3101450 3142667
6386155 6422679
2185183 2252155
3570109 3606795
2696202 2738377
5706381 5749317
2585699 2629972
3016253 3075586
5283962 5384229
2493551 2525185
2983028 3058329
3233517 3299405
6824064 6872627
5788277 5833771
6434991 6487119
3323907 3422211
4445978 4495955
2636133 2688397
6672281 6773424
2797567 2845634
4890743 4954935
3666561 3751845
3317958 3386004
6763850 6812781
2442287 2494976
8495969 8545867
2261371 2338516
5301144 5358476
3702530 3737549
5040717 5115511
3225537 3297629
6538856 6609239
3241672 3320416
8121655 8175037
4785890 4835379
8431718 8470904
3266382 3319374
5484549 5534850
2390414 2436016
4046784 4099054
6360149 6393948
3035106 3061348
2947009 3016334
8399262 8452799
5035046 5091145
4792972 4854041
6256166 6314617
3065611 3128582
2253898 2319195
6228747 6296593
6485613 6547588
2917859 2981928
3622644 3678666
3104915 3135207
6639281 6677876
5438916 5474803
5781068 5817025
6041736 6079512
3402487 3440597
4840836 4908334
6038594 6098700
3191675 3255351
6902208 6966864
5894699 5997378
5915576 5953174
2695031 2727600
2399466 2430973
5560152 5659394
3317755 3403984
4888984 4970892
6877925 6919706
2612047 2689360
6175139 6255494
6787146 6820017
2250081 2310043
6716539 6773775
2980003 3024294
8016160 8069329
2170975 2255827
5797632 5872023
5112267 5161282
8535571 8576980
3145798 3216298
5427378 5496745
6029452 6065893
2419537 2456339
6635301 6678011
4072216 4110027
4388781 4546710
6485060 6534071
2824160 2874639
6269567 6301538
8192925 8232125
5075947 5128199
4977612 5056401
3354195 3399640
6889938 6926080
5729248 5764693
4915466 4954807
6487569 6570461
6237378 6348980
2434373 2482581
2771889 2827597
6302000 6354819
7338745 7469309
3198402 3260675
4432973 4485878
2521195 2555097
6446812 6478732
2651244 2721339
4955422 5021511
4351729 4411828
3776645 3826407
5415087 5498121
3348932 3425952
2544396 2591046
5587891 5633652
1163107 1198665
2510344 2566807
6347828 6405250
5245481 5292690
3743363 3821859
4083254 4187995
6609372 6681381
2687646 2732911
3300721 3340471
4477852 4543589
8136584 8194420
5741952 5781736
5827618 5867014
8363110 8440406
5350386 5409718
6422295 6487711
1969331 2051248
2439165 2479449
2805359 2852234
6603661 6650157
3304436 3347355
5505323 5538434
3269726 3297596
4506272 4651576
2806826 2838786
5628252 5656271
3792297 3901997
5598144 5684712
4784243 4842495
2174465 2251724
5912393 5945635
6337596 6379890
2223433 2262138
1148489 1267242
3317369 3383148
5835942 5879121
7900520 7981686
8114710 8193150
6260728 6331066
7262966 7300978
6826782 6886497
3277825 3339738
6033627 6104447
5557310 5607604
6625959 6666061
5579580 5660119
2332244 2412994
6961289 7003530
2778748 2837531
2264346 2342854
6422933 6503224
5214959 5269121
3373600 3505056
5244916 5288262
3592622 3622642
3221974 3277616
6998332 7057667
3069514 3125212
5009440 5093429
6469658 6508018
2665845 2731979
4636349 4676219
4041546 4078875
6324802 6377335
2969749 3022007
3115137 3167268
6700665 6734251
2308005 2341769
4951921 4986031
2411785 2521015
6465490 6570596
7879974 7990471
2422384 2508169
5928144 5983208
4747956 4800314
6769555 6833824
3782145 3839459
6755085 6790112
2224213 2273190
5850556 5899469
8099548 8135886
5724839 5801748
2381991 2454546
6471152 6518685
5409801 5452291
6587929 6637835
6464445 6529948
3850677 3917929
5139769 5194909
4081965 4125019
5557852 5589674
4753531 4811169
2921086 2972452
2821003 2894141
5596526 5667061
6499410 6533359
2804055 2872438
6741673 6811757
4308152 4358107
2899208 2991316
6351149 6400269
3661298 3719138
6234681 6296069
7629391 7706349
4744886 4815511
6315358 6384616
2952126 3020944
6106406 6181497
4905181 4973301
3021452 3066468
6050220 6080537
3272292 3308845
6227943 6259125
3382138 3425963
4128835 4177611
6177554 6233977
8207101 8271913
6489636 6588971
6027784 6092778
3419895 3483559
3411422 3470381
2883388 2952978
6794743 6844401
2958588 3011507
2192453 2264054
5627225 5697588
4776961 4842407
3124748 3183696
6524152 6587507
5845681 5887701
2378531 2433302
3779338 3867118
7843298 7874509
5110865 5187200
6050838 6102717
6128796 6166439
2873717 2911477
6562715 6620588
3448305 3503663
4418534 4479126
3441818 3490521
4324325 4356407
4939725 5001157
2560822 2611583
6294666 6346645
3601810 3646774
4079897 4124789
2684800 2737149
3658369 3692590
5350661 5377052
4485669 4556740
2364589 2401810
7150157 7253425
6146826 6215364
5922832 5987497
6828421 6901891
3208387 3280067
5184271 5213519
3196973 3254162
6469136 6521703
2806132 2854086
2272423 2340730
2422053 2459219
5411550 5446249
2734749 2795184
6746014 6803383
5805443 5841010
5219267 5264295
5314167 5354538
2200235 2258774
6134541 6208864
3371535 3440723
3137991 3180549
2343328 2399437
5630698 5691181
6751235 6813201
3271023 3335326
4492466 4539252
8422636 8467434
2969005 3039117
2380196 2466966
3372833 3460914
6537738 6568943
73240 108248
3461553 3547178
2391649 2463063
6026502 6094166
4243150 4294062
4109309 4196515
2397389 2451086
7494939 7540330
4318312 4379988
5721071 5785262
2945683 2986757
5425723 5468863
2776737 2821975
2927393 2968216
3290305 3346156
2740045 2823598
5706759 5744415
3075277 3112341
2211320 2288913
5624692 5690210
2396488 2453911
2906247 2962239
4065543 4146538
3363842 3450631
2627631 2666714
3198797 3268185
3105582 3171467
6016166 6080937
2757179 2830809
6342747 6418424
3349262 3408053
5638226 5694160
3787096 3841210
2398748 2467829
6982060 7063617
7943709 7995224
3415477 3470978
5632006 5686020
2679031 2718873
6299348 6402448
2936896 3041517
3022501 3092792
6653285 6717741
5152264 5182275
5403768 5456584
7766894 7823314
2571312 2603473
6007174 6038370
2779621 2833206
4148534 4236214
7174565 7240561
4212643 4298756
6182005 6229592
3022231 3068732
2213521 2255992
6356829 6396171
3051284 3090211
7861810 7925408
3973889 4028859
2910287 2957642
6798264 6843507
6556978 6612026
3031858 3091405
2294944 2339860
6505107 6569776
4130807 4168864
8106187 8204145
2794610 2826020
5910798 5940545
7555334 7624474
2229885 2289639
3256622 3316829
6026068 6054379
5922011 5994310
7643905 7720022
2184121 2217244
5846602 5906449
2793848 2853533
6276149 6313544
3241509 3322723
5720049 5770866
5845389 5958686
2363143 2396890
6861844 6898088
6066258 6108807
3292845 3335401
8411859 8484356
6553140 6650685
6595822 6643126
5112963 5200655
6317063 6356510
2469403 2509567
6846667 6936599
6708423 6776782
2671643 2741214
7672755 7741016
5879644 5922581
2685689 2726796
2381944 2430017
6034891 6079954
8156852 8196650
6803869 6860632
2587596 2639431
4396739 4468095
6921474 6994819
3268004 3344496
4560605 4594764
2226370 2258117
6398917 6466795
2777077 2846016
5332556 5431982
7479565 7525045
4645215 4696048
6654920 6729415
2853630 2923055
3059602 3118621
5598449 5659488
4438792 4503095
5799091 5844743
6481933 6543315
2777985 2863392
7799688 7858849
2384206 2424705
2309279 2382236
3452224 3505637
2910168 2994120
7545991 7611463
3351548 3406079
3093342 3129412
4622364 4687364
7706336 7735759
6870740 6898227
6809456 6900567
4584141 4647563
4759254 4817498
6756955 6835307
5023146 5108152
6646483 6690810
2936997 2972486
2797015 2867859
6595984 6671204
6994288 7039981
2754927 2815390
6800927 6860536
2636502 2693316
4795614 4867411
5863642 5906624
2277794 2320895
2806366 2905122
3557720 3627060
4502993 4546107
3931169 4007159
8407582 8477739
5387403 5438941
3330420 3412415
3624945 3712697
4561382 4611765
2731631 2832919
7600582 7655670
2189787 2255872
5680221 5741963
3882011 3928268
6633013 6705082
4815109 4885137
6502690 6586157
4902131 4951039
3363675 3447942
5705884 5761533
3210364 3265499
6672431 6708475
3212296 3248867
6205454 6283052
4883278 4910344
5836515 5875063
4934934 5002234
2169564 2242657
6567823 6638916
2184111 2238166
2532983 2605730
7071264 7161177
687792 737211
5379337 5414452
5562542 5639471
2361296 2400598
2261344 2289664
3182840 3265509
7650182 7712359
4192636 4239347
5021204 5059954
3329114 3367891
5726103 5754703
7510055 7551339
4425747 4471913
4695519 4758321
6659111 6716033
2966388 3013220
2819972 2879710
6442883 6500712
7424367 7503921
2839222 2874810
3919649 3962945
2433862 2489861
6789157 6845363
5557315 5609528
3140339 3195219
3796660 3877728
1253968 1290735
2165677 2212861
5609210 5652778
5501504 5547447
4748274 4784569
3159078 3207769
5808391 5867579
3165309 3219072
5268326 5349266
8259960 8309179
6255742 6308364
3013733 3065439
4443667 4536474
2945371 2983011
3062380 3133190
6166608 6231134
2827988 2906431
5499204 5584336
6879280 6928122
3200415 3248398
2207418 2274844
4360357 4489632
4654314 4682994
2294050 2356032
6153869 6217494
5672181 5738603
2665372 2736400
5408504 5447753
7046731 7096529
3676956 3742856
2847666 2903954
5862692 5916787
3990771 4036140
4420574 4480043
6486728 6529994
2996072 3039604
3672205 3705705
2433161 2482638
5514693 5553954
7769881 7827946
2334787 2378624
5660191 5701934
4985548 5063246
6741260 6852680
4947769 4992550
5408293 5479940
6380519 6427929
3362945 3409868
5834360 5890123
3050336 3108138
3663537 3742135
6097066 6199313
5915973 5968649
2537159 2590661
7419433 7462251
3325575 3392068
5631903 5699784
6603256 6665831
3826501 3897117
6014220 6083840
3016118 3085566
7801148 7833106
5624523 5677816
2313438 2362250
6831093 6868812
2585003 2645081
6887414 6947729
2286171 2317996
5419301 5451359
4238143 4344334
6469849 6513712
4998618 5041794
5582143 5671305
2996539 3027239
6390979 6416477
6182473 6270099
6644243 6693171
3037232 3089012
7945187 8019763
5252483 5305172
7256997 7302432
6556167 6609625
3957671 4022294
4617530 4682786
4913725 4977432
2679224 2756588
6081078 6140189
5499739 5581105
2484627 2514533
2681656 2722857
5940762 5984264
5187305 5269222
3511216 3552598
4401351 4465915
4037984 4067035
2643100 2730425
5269451 5336461
6845287 6881022
2672501 2708504
5086149 5121372
2773266 2818792
5125320 5207769
5961546 5998247
2774078 2813351
2766788 2810929
6302340 6342041
8164087 8275351
6635084 6694373
3207683 3266563
3319342 3393564
6050671 6128083
3042604 3111852
4113906 4237653
5838502 5893968
7231270 7298669
1038779 1095213
