t_departure t_arrival
3572016 3662889
7544129 7630070
7905520 7980625
3104688 3201636
4841796 4924609
7081941 7143932
4431958 4513347
6206564 6243687
2927850 2964945
7831412 7869838
249166 292452
3158777 3220449
6111497 6175415
2824990 2862085
5176621 5253646
4511985 4565191
2989974 3051804
3963167 4040393
3184525 3263594
4368881 4436879
6194572 6256751
2323715 2382614
4107662 4155555
4717508 4758372
3166735 3232528
6028358 6090830
2375991 2405204
3829782 3888110
2872006 2906229
2960521 3032387
6193956 6262472
6568486 6594721
2963962 2995376
5695590 5742497
3169402 3220693
6513082 6574267
3174637 3214265
5945257 5993530
2223457 2271027
2872076 2953618
5773396 5852079
7487876 7518598
3315166 3357753
6221684 6264535
2556789 2599679
6529723 6577990
3088706 3134517
7544505 7615081
6044714 6076311
3135986 3167584
4860753 4902987
2262674 2296663
7257078 7320118
2697082 2749390
6107207 6216471
5836142 5886878
5914662 5960044
3400381 3445740
6446508 6516186
2341323 2410150
3168549 3224981
6456338 6563547
3219773 3327719
7875796 7914435
2704386 2763626
5836084 5907948
1370427 1462314
5288551 5333156
5055674 5084898
2990230 3044443
5726665 5781683
5552764 5596034
6112558 6170595
3352215 3405324
5258285 5329353
2342990 2414164
6182043 6225982
6007528 6047212
2361584 2390952
4239668 4304891
3198582 3272838
5540693 5577469
5102175 5207085
4995744 5033217
3297420 3378891
5850421 5894496
4781592 4823179
5393925 5459914
7802140 7866356
7172522 7233646
7511105 7546607
8049713 8113062
2336940 2383312
2484668 2517913
4565475 4607445
5465636 5521332
3079887 3132619
7567537 7633937
4498428 4582266
3275229 3310218
6402333 6441749
5552810 5589003
3407172 3443782
2239683 2306480
6179694 6245270
2323679 2389238
3227707 3292039
6785003 6847666
4897620 4943670
5546780 5669178
3029917 3055610
5655467 5685716
6267810 6329218
2444270 2476910
5157027 5190566
8131004 8214072
6642940 6704201
3150848 3216736
8426156 8512343
6394212 6425111
3351722 3385999
3015811 3096586
5524006 5607354
7869792 7938334
5834717 5889964
3107250 3161415
7624399 7718490
3023407 3074402
6346702 6395603
3410820 3446650
2654074 2716268
8394450 8422761
2481517 2538317
3813985 3872534
4257594 4315107
2960046 3043418
6568935 6651045
5889864 5943455
6418039 6455726
3453579 3490374
4727161 4760522
5377689 5455375
4637588 4683761
